id,time,lng,lat,pos_x,pos_y,pos_z,std_x,std_y,std_z,max_x,max_y,max_z,temp
AV333,2022-01-19 09:22:43,-3.591515984,37.164980545,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-19 09:53:21,-3.591485466,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-19 10:22:56,-3.591470207,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-19 10:53:01,-3.591515984,37.165026322,2048,16384,2048,0,0,0,359.168,0,359.168,11.839
AV333,2022-01-19 11:23:12,-3.591439689,37.165041581,2048,16384,2048,0,0,0,0,0,359.168,14.932
AV333,2022-01-19 11:53:16,-3.591378653,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,17.407
AV333,2022-01-19 12:23:19,-3.591363394,37.165346761,2048,16384,2048,0,0,0,359.168,0,359.168,19.882
AV333,2022-01-19 12:53:31,-3.591180285,37.165331502,2048,16384,2048,0,0,0,0,0,359.168,21.738
AV333,2022-01-19 13:23:34,-3.591378653,37.165163653,2048,16384,2048,0,0,0,0,0,359.168,22.975
AV333,2022-01-19 13:53:43,-3.591180285,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,24.212
AV333,2022-01-19 14:23:47,-3.591149767,37.164980545,2048,16384,2048,0,0,0,0,0,359.168,24.831
AV333,2022-01-19 14:54:07,-3.59125658,37.165011063,2048,16384,2048,0,0,0,359.168,0,359.168,23.594
AV333,2022-01-19 15:23:58,-3.591439689,37.16505684,2048,16384,2048,0,0,0,0,0,359.168,19.882
AV333,2022-01-19 15:54:05,-3.591470207,37.165041581,2048,16384,2048,0,0,0,0,0,359.168,17.407
AV333,2022-01-19 16:24:11,-3.591531243,37.165117876,2048,16384,2048,0,0,0,0,0,359.168,15.551
AV333,2022-01-19 16:54:21,-3.591531243,37.165102617,2048,16384,2048,0,0,0,0,0,359.168,13.695
AV333,2022-01-19 17:24:28,-3.591699092,37.164843214,2048,16384,2048,0,0,0,0,0,359.168,12.458
AV333,2022-01-19 17:54:36,-3.591500725,37.164980545,2048,16384,2048,0,0,0,0,0,359.168,11.22
AV333,2022-01-19 18:24:43,-3.591378653,37.16505684,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-19 18:54:41,-3.591439689,37.165041581,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-19 19:24:53,-3.591393912,37.164950027,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-19 19:54:57,-3.59125658,37.164965286,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-19 20:25:07,-3.591287098,37.165072099,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-19 20:55:09,-3.591363394,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-19 21:25:28,-3.591317617,37.165026322,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-19 21:55:26,-3.591470207,37.164934768,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-19 22:25:29,-3.591454948,37.164858473,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-19 22:55:27,-3.591592279,37.165148394,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-19 23:25:32,-3.59157702,37.164812696,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-19 23:55:38,-3.591439689,37.164888991,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 00:25:50,-3.591332876,37.164873732,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 00:55:50,-3.591241321,37.164934768,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 01:26:02,-3.591317617,37.165087358,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 01:56:00,-3.591439689,37.165087358,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 02:26:06,-3.591638056,37.16520943,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 02:26:06,-3.591638056,37.16520943,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 02:56:19,-3.591500725,37.165026322,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 02:56:19,-3.591500725,37.165026322,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 03:26:26,-3.591409171,37.165026322,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 03:56:33,-3.591332876,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 04:26:28,-3.591393912,37.164980545,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 04:56:38,-3.591317617,37.164965286,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 05:26:37,-3.590920882,37.165484092,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 05:56:43,-3.591317617,37.165239948,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 06:27:05,-3.591638056,37.165270466,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 06:56:53,-3.591561761,37.165148394,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 07:26:58,-3.591531243,37.165148394,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 07:57:03,-3.59142443,37.165102617,0,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 08:27:08,-3.591454948,37.165117876,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 08:57:14,-3.591454948,37.165178912,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 09:27:21,-3.591485466,37.165072099,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 09:57:28,-3.591500725,37.165148394,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 10:27:30,-3.592248417,37.165880827,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 10:57:39,-3.591195544,37.165041581,2048,16384,2048,0,0,0,0,0,359.168,12.458
AV333,2022-01-20 11:27:43,-3.591287098,37.165011063,2048,16384,2048,0,0,223.984,0,0,359.168,14.932
AV333,2022-01-20 11:57:53,-3.591363394,37.165102617,2048,16384,2048,0,0,0,0,0,359.168,17.407
AV333,2022-01-20 12:28:15,-3.591470207,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,19.263
AV333,2022-01-20 12:58:02,-3.591378653,37.165148394,2048,16384,2048,0,0,0,0,0,359.168,21.119
AV333,2022-01-20 13:28:13,-3.591363394,37.16520943,2048,16384,2048,0,0,0,0,0,359.168,22.356
AV333,2022-01-20 13:58:14,-3.591302358,37.165300984,2048,16384,2048,0,0,0,0,0,359.168,23.594
AV333,2022-01-20 14:28:37,-3.59142443,37.165300984,2048,16384,2048,0,0,0,0,0,359.168,24.212
AV333,2022-01-20 14:58:53,-3.591500725,37.16505684,2048,16384,2048,0,0,0,0,0,359.168,21.738
AV333,2022-01-20 15:28:33,-3.591439689,37.165072099,2048,16384,2048,0,0,0,359.168,0,359.168,18.644
AV333,2022-01-20 15:58:39,-3.591500725,37.165072099,2048,16384,2048,0,0,0,0,0,359.168,16.17
AV333,2022-01-20 16:28:45,-3.591500725,37.16505684,2048,16384,2048,0,0,223.984,359.168,0,359.168,14.314
AV333,2022-01-20 16:58:56,-3.591500725,37.165072099,2048,16384,2048,0,0,0,0,0,359.168,13.076
AV333,2022-01-20 17:29:26,-3.591531243,37.165316243,2048,16384,2048,0,0,0,0,0,359.168,11.839
AV333,2022-01-20 17:59:34,-3.591378653,37.165041581,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 18:29:17,-3.591515984,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 19:29:21,-3.591515984,37.165072099,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 19:59:27,-3.591531243,37.16505684,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 20:29:33,-3.59142443,37.165117876,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 20:59:38,-3.591485466,37.165163653,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 21:29:49,-3.591653315,37.165148394,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-20 22:00:13,-3.591561761,37.165102617,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 22:29:57,-3.591485466,37.165041581,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 23:00:00,-3.591531243,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-20 23:30:05,-3.591561761,37.164995804,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 00:00:12,-3.591622797,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 00:30:41,-3.591638056,37.165026322,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 01:00:22,-3.591546502,37.165102617,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 01:30:28,-3.591515984,37.165102617,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 02:00:39,-3.591409171,37.164950027,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-21 02:31:08,-3.591592279,37.164705882,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 02:31:08,-3.591592279,37.164705882,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 03:00:43,-3.591515984,37.164995804,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 03:00:43,-3.591515984,37.164995804,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 03:30:48,-3.591546502,37.165026322,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-21 04:00:57,-3.591531243,37.165011063,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 04:30:59,-3.59157702,37.165041581,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-21 05:01:09,-3.59157702,37.165087358,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 05:31:11,-3.59157702,37.165133135,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 06:01:18,-3.591714351,37.165239948,2048,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-21 06:31:25,-3.5918822,37.165133135,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 07:01:40,-3.591531243,37.165148394,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 07:31:34,-3.591439689,37.164721141,0,16384,2048,0,0,0,359.168,0,359.168,10.602
AV333,2022-01-21 08:01:39,-3.591226062,37.165087358,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 08:31:54,-3.591485466,37.164995804,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 09:01:56,-3.591378653,37.165133135,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 09:32:04,-3.59125658,37.165392538,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 10:02:23,-3.591393912,37.165300984,2048,16384,2048,0,0,223.984,0,0,359.168,10.602
AV333,2022-01-21 10:32:15,-3.591454948,37.165194171,2048,16384,2048,0,0,0,0,0,359.168,10.602
AV333,2022-01-21 11:02:14,-3.591195544,37.165270466,2048,16384,2048,0,0,0,0,0,359.168,12.458
AV333,2022-01-21 11:32:18,-3.59125658,37.165133135,2048,16384,2048,0,0,0,0,0,359.168,14.932
AV333,2022-01-21 12:02:25,-3.591363394,37.164980545,2048,16384,2048,0,0,0,0,0,359.168,18.026
AV333,2022-01-21 12:32:34,-3.591393912,37.164980545,2048,16384,2048,0,0,0,0,0,359.168,19.882
AV333,2022-01-21 13:02:38,-3.59142443,37.165041581,2048,16384,2048,0,0,0,0,0,359.168,21.738
AV333,2022-01-21 13:32:52,-3.591470207,37.165285725,2048,16384,2048,0,0,0,0,0,359.168,22.356
AV333,2022-01-21 14:02:53,-3.591439689,37.165087358,2048,16384,2048,0,0,0,359.168,0,359.168,22.975
AV333,2022-01-21 14:32:58,-3.590981918,37.165194171,2048,16384,2048,0,0,0,0,0,359.168,23.594
AV333,2022-01-21 15:03:05,-3.591363394,37.165148394,2048,16384,2048,0,0,0,0,0,359.168,21.119
AV333,2022-01-21 15:33:14,-3.591378653,37.165163653,2048,16384,2048,0,0,0,359.168,0,359.168,17.407
